Year	RK	PLAYER	TEAM	REC	TAR	YDS	AVG	TD	LONG	20+	YDS/G	FUM	YAC	1DN
2013 	65	Rueben Randle, WR	NYG	41	80	611	14.9	6	37	16	38.2	1	211	28
2013 	66	Coby Fleener, TE	IND	52	88	608	11.7	4	44	7	38.0	1	260	32
2013 	67	Danny Woodhead, RB	SD	76	86	605	8.0	6	39	4	37.8	1	483	30
2013 	68	Darren Sproles, RB	NO	71	89	604	8.5	2	48	7	40.3	0	551	24
2013 	69	Jerricho Cotchery, WR	PIT	46	76	602	13.1	10	36	9	37.6	0	232	36
2013 	70	Stevie Johnson, WR	BUF	52	100	597	11.5	3	45	6	49.8	1	226	33
2013 	RK	PLAYER	TEAM	REC	TAR	YDS	AVG	TD	LONG	20+	YDS/G	FUM	YAC	1DN
2013 	71	Donnie Avery, WR	KC	40	72	596	14.9	2	51	10	37.3	1	201	25
2013 	72	Matt Forte, RB	CHI	74	94	594	8.0	3	34	5	37.1	0	552	23
2013 	73	Heath Miller, TE	PIT	58	78	593	10.2	1	31	8	42.4	1	243	30
2013 	74	Rob Gronkowski, TE	NE	39	67	592	15.2	4	50	10	84.6	0	213	31
2013 	75	Robert Woods, WR	BUF	40	86	587	14.7	3	57	9	41.9	0	115	26
2013 	76	Julio Jones, WR	ATL	41	60	580	14.1	2	81	9	116.0	2	262	25
2013 	77	Delanie Walker, TE	TEN	60	86	571	9.5	6	33	5	38.1	1	183	30
2013 	77 	Tim Wright, TE	TB	54	76	571	10.6	5	36	5	35.7	0	138	30
2013 	79	Chris Givens, WR	STL	34	83	569	16.7	0	47	13	35.6	1	264	27
2013 	80	Ted Ginn Jr., WR	CAR	36	68	556	15.4	5	47	10	34.8	0	229	24
2013 	81	Knowshon Moreno, RB	DEN	60	74	548	9.1	3	35	5	34.3	0	488	29
2013 	82	Joique Bell, RB	DET	53	68	547	10.3	0	37	7	34.2	0	568	22
2013 	83	Garrett Graham, TE	HOU	49	88	545	11.1	5	42	8	41.9	2	216	26
2013 	84	LeSean McCoy, RB	PHI	52	65	539	10.4	2	70	8	33.7	0	616	23
2013 	85	Marlon Brown, WR	BAL	49	81	524	10.7	7	59	6	37.4	0	243	29
2013 	86	Jeremy Kerley, WR	NYJ	43	72	523	12.2	3	26	7	43.6	0	186	30
2013 	87	Brandon Myers, TE	NYG	47	73	522	11.1	4	27	9	32.6	0	182	28
2013 	88	Aaron Dobson, WR	NE	37	74	519	14.0	4	81	6	43.3	1	205	25
2013 	89	Giovani Bernard, RB	CIN	56	71	514	9.2	3	41	9	32.1	0	538	21
2013 	90	Pierre Thomas, RB	NO	77	84	513	6.7	3	29	5	32.1	1	667	21
2013 	91	Dexter McCluster, RB	KC	53	81	511	9.6	2	43	5	34.1	0	270	28
2013 	92	Reggie Bush, RB	DET	54	80	506	9.4	3	77	4	36.1	0	478	22
2013 	93	Reggie Wayne, WR	IND	38	58	503	13.2	2	35	8	71.9	0	171	28
2013 	94	Brent Celek, TE	PHI	32	50	502	15.7	6	42	13	31.4	1	299	22
2013 	95	Jordan Reed, TE	WSH	45	59	499	11.1	3	38	3	55.4	0	249	30
2013 	96	Kris Durham, WR	DET	38	86	490	12.9	2	40	7	30.6	1	143	25
2013 	97	Ace Sanders, WR	JAX	51	85	484	9.5	1	51	8	32.3	0	291	22
2013 	98	Vincent Brown, WR	SD	41	69	472	11.5	1	51	3	29.5	0	97	28
2013 	99	Andre Roberts, WR	ARI	43	76	471	11.0	2	34	3	29.4	0	122	22
2013 	100	Cordarrelle Patterson, WR	MIN	45	78	469	10.4	4	79	7	29.3	0	293	19
2013 	100	Zach Ertz, TE	PHI	36	56	469	13.0	4	38	8	29.3	0	169	25
2013 	102	Kenbrell Thompkins, WR	NE	32	70	466	14.6	4	49	8	38.8	0	142	21
2013 	103	Greg Little, WR	CLE	41	99	465	11.3	2	47	4	29.1	0	190	22
2013 	104	Nate Burleson, WR	DET	39	53	461	11.8	1	47	8	51.2	1	222	23
2013 	105	Jermaine Gresham, TE	CIN	46	66	458	10.0	4	30	6	32.7	3	277	24
2013 	106	Lance Moore, WR	NO	37	54	457	12.4	2	44	5	35.2	0	67	26
2013 	107	Santonio Holmes, WR	NYJ	23	59	456	19.8	1	69	9	41.5	0	129	19
2013 	108	Mohamed Sanu, WR	CIN	47	78	455	9.7	2	32	4	28.4	1	253	28
2013 	108	Jacoby Jones, WR	BAL	37	66	455	12.3	2	66	5	37.9	0	112	21
2013 	110	Rob Housler, TE	ARI	39	57	454	11.6	1	31	7	34.9	1	206	22
2013 	111	Santana Moss, WR	WSH	42	80	452	10.8	2	28	2	28.3	1	183	28
2013 	112	Rishard Matthews, WR	MIA	41	64	448	10.9	2	29	7	28.0	0	178	26
2013 	113	Jason Avant, WR	PHI	38	76	447	11.8	2	31	9	27.9	1	88	23
2013 	114	Mike Brown, WR	JAX	32	57	446	13.9	2	43	6	40.5	2	174	20
2013 	115	Tyler Eifert, TE	CIN	39	59	445	11.4	2	61	5	29.7	0	239	19
2013 	116	Tiquan Underwood, WR	TB	24	45	440	18.3	4	85	7	36.7	0	101	19
2013 	117	Jarius Wright, WR	MIN	26	43	434	16.7	3	42	10	27.1	0	122	20
2013 	118	Randall Cobb, WR	GB	31	46	433	14.0	4	48	6	72.2	0	189	18
2013 	119	Andre Holmes, WR	OAK	25	52	431	17.2	1	40	10	43.1	0	130	21
2013 	120	Shane Vereen, RB	NE	47	69	427	9.1	3	50	2	53.4	0	297	25
2013 	121	David Nelson, WR	NYJ	36	60	423	11.8	2	31	5	35.3	0	110	20
2013 	122	Tavon Austin, WR	STL	40	69	418	10.5	4	81	5	32.2	1	232	17
2013 	123	Brandon Pettigrew, TE	DET	41	64	416	10.1	2	31	5	29.7	1	197	19
2013 	124	Justin Blackmon, WR	JAX	29	48	415	14.3	1	67	4	103.8	0	221	17
2013 	125	Mychal Rivera, TE	OAK	38	60	407	10.7	4	37	5	25.4	0	109	25
2013 	126	Austin Pettis, WR	STL	38	63	399	10.5	4	31	4	24.9	0	118	25
2013 	126	Le'Veon Bell, RB	PIT	45	66	399	8.9	0	43	5	30.7	0	424	13
2013 	128	Jeff Cumberland, TE	NYJ	26	40	398	15.3	4	47	7	26.5	0	171	15
2013 	129	Kellen Winslow, TE	NYJ	31	47	388	12.5	2	34	4	32.3	0	129	20
2013 	130	Fred Jackson, RB	BUF	47	68	387	8.2	1	37	4	24.2	1	428	16
2013 	130	Zach Miller, TE	SEA	33	56	387	11.7	5	60	3	27.6	0	152	18
2013 	132	Ladarius Green, TE	SD	17	30	376	22.1	3	60	9	23.5	0	167	15
2013 	133	Leonard Hankerson, WR	WSH	30	48	375	12.5	3	29	5	37.5	0	137	21
2013 	134	Andre Ellington, RB	ARI	39	57	371	9.5	1	38	3	24.7	0	274	21
2013 	135	Cole Beasley, WR	DAL	39	55	368	9.4	2	23	2	26.3	1	193	20
2013 	136	Aldrick Robinson, WR	WSH	18	46	365	20.3	2	62	5	22.8	0	79	14
2013 	137	Davone Bess, WR	CLE	42	86	362	8.6	2	20	1	25.9	0	148	23
2013 	138	T.J. Graham, WR	BUF	23	56	361	15.7	2	47	6	22.6	1	86	13
2013 	139	Marcedes Lewis, TE	JAX	25	47	359	14.4	4	41	7	32.6	1	233	17
2013 	140	Justin Hunter, WR	TEN	18	42	354	19.7	4	57	5	25.3	0	97	16
2013 	141	DeMarco Murray, RB	DAL	53	66	350	6.6	1	22	1	25.0	1	394	18
2013 	142	Jermaine Kearse, WR	SEA	22	38	346	15.7	4	43	5	23.1	0	56	16
2013 	143	Chris Johnson, RB	TEN	42	52	345	8.2	4	66	4	21.6	1	401	10
2013 	144	John Carlson, TE	MIN	32	48	344	10.8	1	30	5	26.5	0	169	19
2013 	145	Chris Ogbonnaya, RB	CLE	48	75	343	7.1	2	17	0	21.4	1	295	15
2013 	145	Dallas Clark, TE	BAL	31	52	343	11.1	3	45	4	28.6	0	169	19
2013 	147	Stephen Hill, WR	NYJ	24	59	342	14.3	1	51	5	28.5	1	97	15
2013 	148	Jacquizz Rodgers, RB	ATL	52	62	341	6.6	2	22	1	22.7	1	386	12
2013 	149	DeAngelo Williams, RB	CAR	26	36	333	12.8	1	72	2	22.2	2	400	10
2013 	150	Marcel Reece, FB	OAK	32	54	331	10.3	2	45	4	20.7	0	237	12
2013 	151	Jerrel Jernigan, WR	NYG	29	44	329	11.3	2	30	3	21.9	0	130	16
2013 	152	Brandon Gibson, WR	MIA	30	44	326	10.9	3	46	3	46.6	0	133	19
2013 	153	Robert Meachem, WR	NO	16	30	324	20.3	2	60	5	21.6	0	83	9
2013 	154	Ray Rice, RB	BAL	58	73	321	5.5	0	22	1	21.4	0	375	13
2013 	155	Marshawn Lynch, RB	SEA	36	44	316	8.8	2	55	5	19.8	1	289	12
2013 	156	Maurice Jones-Drew, RB	JAX	43	59	314	7.3	0	17	0	20.9	0	337	13
2013 	157	Kyle Rudolph, TE	MIN	30	46	313	10.4	3	31	6	39.1	0	123	12
2013 	158	Andrew Quarless, TE	GB	32	54	312	9.8	2	22	3	19.5	0	141	18
2013 	159	Darrius Heyward-Bey, WR	IND	29	62	309	10.7	1	27	2	19.3	0	140	16
2013 	160	Tandon Doss, WR	BAL	19	36	305	16.1	0	63	6	20.3	0	99	13
2013 	161	Sean McGrath, TE	KC	26	40	302	11.6	2	25	6	18.9	0	134	16
2013 	161	Brian Quick, WR	STL	18	36	302	16.8	2	73	5	18.9	0	109	15
2013 	163	Jermichael Finley, TE	GB	25	34	300	12.0	3	52	3	50.0	0	236	13
2013 	164	Rashad Jennings, RB	OAK	36	47	292	8.1	0	24	2	19.5	0	322	12
2013 	161	Clay Harbor, TE	JAX	24	35	292	12.2	2	31	5	18.3	2	138	16
2013 	166	Michael Crabtree, WR	SF	19	33	284	14.9	1	60	3	56.8	0	143	13
2013 	167	Marquise Goodwin, WR	BUF	17	32	283	16.6	3	59	5	23.6	1	52	13
2013 	168	Ed Dickson, TE	BAL	25	43	273	10.9	1	43	2	17.1	0	127	16
2013 	169	Bilal Powell, RB	NYJ	36	57	272	7.6	0	36	3	17.0	0	326	13
2013 	169	Luke Willson, TE	SEA	20	28	272	13.6	1	39	4	17.0	0	179	13
2013 	171	Logan Paulsen, TE	WSH	28	51	267	9.5	3	33	2	16.7	2	96	11
2013 	172	Trent Richardson, RB	CLE/IND	28	41	265	9.5	1	24	3	18.9	0	267	13
2013 	173	Griff Whalen, WR	IND	24	40	259	10.8	2	25	3	28.8	0	117	14
2013 	174	Lance Kendricks, TE	STL	32	46	258	8.1	4	21	1	17.2	0	112	16
2013 	175	Eddie Lacy, RB	GB	35	44	257	7.3	0	34	3	17.1	0	321	12
2013 	176	Keshawn Martin, WR	HOU	22	40	253	11.5	2	32	3	15.8	0	93	12
2013 	177	Owen Daniels, TE	HOU	24	40	252	10.5	3	28	3	50.4	0	86	18
2013 	178	Roy Helu, RB	WSH	31	42	251	8.1	0	28	2	15.7	1	190	9
2013 	179	Miles Austin, WR	DAL	24	49	244	10.2	0	20	1	22.2	0	113	14
2013 	179	Ryan Griffin, TE	HOU	19	28	244	12.8	1	40	3	16.3	0	83	14
2013 	181	Earl Bennett, WR	CHI	32	44	243	7.6	4	17	0	16.2	0	70	13
2013 	181	Bruce Miller, FB	SF	25	35	243	9.7	0	43	2	17.4	1	183	12
2013 	183	Sidney Rice, WR	SEA	15	35	231	15.4	3	31	5	28.9	1	22	11
2013 	184	Stedman Bailey, WR	STL	17	25	226	13.3	0	28	2	14.1	0	41	10
2013 	184	Benjamin Watson, TE	NO	19	30	226	11.9	2	32	4	15.1	0	96	14
2013 	186	Jason Snelling, FB	ATL	29	34	216	7.4	3	34	2	15.4	0	211	11
2013 	186	Drew Davis, WR	ATL	12	17	216	18.0	2	59	5	13.5	0	115	9
2013 	186	Mike Williams, WR	TB	22	40	216	9.8	2	28	1	36.0	0	65	12
2013 	189	Jim Dray, TE	ARI	26	33	215	8.3	2	18	0	13.4	1	100	13
2013 	190	Donald Brown, RB	IND	27	35	214	7.9	2	33	3	13.4	0	240	10
2013 	190	Josh Morgan, WR	WSH	20	33	214	10.7	0	21	1	15.3	0	90	13
2013 	192	Darius Johnson, WR	ATL	22	43	210	9.5	1	17	0	21.0	1	90	12
2013 	193	Joseph Fauria, TE	DET	18	30	207	11.5	7	25	3	12.9	0	50	14
2013 	194	Andre Caldwell, WR	DEN	16	30	200	12.5	3	36	2	12.5	0	41	11
2013 	194	Anthony Fasano, TE	KC	23	33	200	8.7	3	20	1	22.2	0	79	12
2013 	196	Andrew Hawkins, WR	CIN	12	18	199	16.6	0	50	4	24.9	0	137	7
2013 	196	Kevin Ogletree, WR	DET/TB	13	25	199	15.3	1	43	3	16.6	0	73	10
2013 	198	Da'Rick Rogers, WR	IND	14	23	192	13.7	2	69	1	38.4	0	115	9
2013 	199	Steven Jackson, RB	ATL	33	49	191	5.8	1	25	1	15.9	0	211	10
2013 	200	Ryan Mathews, RB	SD	26	33	189	7.3	1	17	0	11.8	0	205	9
