Year	RK	PLAYER	TEAM	REC	TAR	YDS	AVG	TD	LONG	20+	YDS/G	FUM	YAC	1DN
2002 	55	Dez White, WR	CHI	51	0	656	12.9	4	76	12	41.0	1	0	28
2002 	56	James Thrash, WR	PHI	52	0	635	12.2	6	39	9	39.7	1	0	26
2002 	57	Tim Dwight, WR	SD	50	0	623	12.5	2	42	10	38.9	0	0	33
2002 	58	Bobby Engram, WR	SEA	50	0	619	12.4	0	38	4	41.3	1	0	43
2002 	59	Billy Miller, TE	HOU	51	0	613	12.0	3	42	8	38.3	0	0	33
2002 	60	Peter Warrick, WR	CIN	53	0	606	11.4	6	37	9	40.4	0	0	26 
2002 	61	Dennis Northcutt, WR	CLE	38	0	601	15.8	5	43	9	46.2	0	0	31
2002 	62	Antonio Freeman, WR	PHI	46	0	600	13.0	4	59	8	37.5	0	0	28
2002 	63	Tiki Barber, RB	NYG	69	0	597	8.7	0	38	5	37.3	4	0	23
2002 	64	Bill Schroeder, WR	DET	36	0	595	16.5	5	46	10	42.5	0	0	27
2002 	65	Donte' Stallworth, WR	NO	42	0	594	14.1	8	57	11	45.7	0	0	26
2002 	66	Duce Staley, RB	PHI	51	0	541	10.6	3	45	6	33.8	0	0	20
2002 	66 	Az-Zahir Hakim, WR	DET	37	0	541	14.6	3	64	8	54.1	0	0	25
2002 	68	Marshall Faulk, RB	STL	80	0	537	6.7	2	40	3	38.4	2	0	23
2002 	69	James McKnight, WR	MIA	29	0	528	18.2	2	77	10	35.2	2	0	18
2002 	70	Bobby Shaw, WR	JAC	44	0	525	11.9	1	48	5	32.8	0	0	32 
2002 	70 	Ashley Lelie, WR	DEN	35	0	525	15.0	2	48	9	32.8	0	0	24
2002 	72	Jerome Pathon, WR	NO	43	0	523	12.2	4	64	4	37.4	0	0	25
2002 	73	David Boston, WR	ARI	32	0	512	16.0	1	34	10	64.0	0	0	28
2002 	74	Stephen Alexander, TE	SD	45	0	510	11.3	1	32	8	36.4	1	0	25
2002 	75	Josh Reed, WR	BUF	37	0	509	13.8	2	42	7	31.8	1	0	23
2002 	76	Itula Mili, TE	SEA	43	0	508	11.8	2	49	6	31.8	1	0	23
2002 	77	T.J. Houshmandzadeh, WR	CIN	41	0	492	12.0	1	31	3	30.8	0	0	26
2002 	78	LaDainian Tomlinson, RB	SD	79	0	489	6.2	1	30	2	30.6	1	0	20
2002 	78 	Antwaan Randle El, WR	PIT	47	0	489	10.4	2	36	7	30.6	1	0	22
2002 	78 	Deion Branch, WR	NE	43	0	489	11.4	2	49	6	37.6	0	0	22
2002 	81	Randy McMichael, TE	MIA	39	0	485	12.4	4	45	8	30.3	1	0	24
2002 	82	Jabar Gaffney, WR	HOU	41	0	483	11.8	1	27	5	30.2	0	0	27
2002 	83	Marcus Pollard, TE	IND	43	0	478	11.1	6	41	6	31.9	1	0	21
2002 	83 	Drew Bennett, WR	TEN	33	0	478	14.5	2	53	7	29.9	0	0	25
2002 	85	Michael Pittman, RB	TB	59	0	477	8.1	0	64	5	29.8	0	0	18
2002 	86	Ricky Proehl, WR	STL	43	0	466	10.8	4	33	6	29.1	0	0	29
2002 	87	Qadry Ismail, WR	IND	44	0	462	10.5	3	42	5	33.0	0	0	23
2002 	88	Kyle Brady, TE	JAC	43	0	461	10.7	4	42	4	28.8	0	0	26
2002 	89	Kevin Dyson, WR	TEN	41	0	460	11.2	4	40	5	41.8	1	0	26
2002 	89 	Shaun Alexander, RB	SEA	59	0	460	7.8	2	80	1	28.8	1	0	19
2002 	91	Alge Crumpler, TE	ATL	36	0	455	12.6	5	33	6	28.4	0	0	26
2002 	92	Jamel White, RB	CLE	63	0	452	7.2	0	33	4	32.3	0	0	15
2002 	93	Jamal Lewis, RB	BAL	47	0	442	9.4	1	77	3	27.6	1	0	14
2002 	93 	Bubba Franks, TE	GB	54	0	442	8.2	7	20	1	27.6	0	0	28
2002 	95	Santana Moss, WR	NYJ	30	0	433	14.4	4	47	8	28.9	0	0	20
2002 	96	Joe Jurevicius, WR	TB	37	0	423	11.4	4	26	4	28.2	1	0	24
2002 	97	Ron Dugans, WR	CIN	47	0	421	9.0	0	31	3	26.3	0	0	23
2002 	98	Andre Davis, WR	CLE	37	0	420	11.4	6	31	6	26.3	0	0	25
2002 	98 	Marc Boerigter, WR	KC	20	0	420	21.0	8	99	6	26.3	0	0	17
2002 	100	Ernie Conwell, TE	STL	34	0	419	12.3	2	52	5	26.2	0	0	17
2002 	101	Marcel Shipp, RB	ARI	38	0	413	10.9	3	80	2	27.5	1	0	13
2002 	102	Doug Jolley, TE	OAK	32	0	409	12.8	2	33	4	25.6	0	0	20
2002 	103	Fred Taylor, RB	JAC	49	0	408	8.3	0	72	2	25.5	1	0	15
2002 	104	Frank Sanders, WR	ARI	34	0	400	11.8	2	37	6	33.3	0	0	21
2002 	105	Chad Lewis, TE	PHI	42	0	398	9.5	3	30	4	24.9	2	0	22
2002 	106	Johnnie Morton, WR	KC	29	0	397	13.7	1	30	4	28.4	0	0	25
2002 	107	Shawn Jefferson, WR	ATL	27	0	394	14.6	1	63	6	30.3	0	0	18
2002 	108	Ahman Green, RB	GB	57	0	393	6.9	2	23	2	28.1	1	0	19
2002 	 	Jimmy Kleinsasser, TE	MIN	37	0	393	10.6	1	39	4	28.1	0	0	22
2002 	110	Byron Chamberlain, TE	MIN	34	0	389	11.4	0	61	3	29.9	0	0	15
2002 	111	Larry Centers, FB	BUF	43	0	388	9.0	0	25	2	24.3	0	0	19
2002 	112	Ike Hilliard, WR	NYG	27	0	386	14.3	2	38	5	55.1	0	0	21
2002 	113	Trevor Gaylor, WR	ATL	25	0	385	15.4	3	74	4	29.6	0	0	21
2002 	114	Kevin Faulk, RB	NE	37	0	379	10.2	3	36	5	25.3	1	0	14
2002 	115	Warrick Dunn, RB	ATL	50	0	377	7.5	2	31	4	25.1	1	0	15
2002 	 	Ron Dixon, WR	NYG	22	0	377	17.1	2	33	7	37.7	1	0	19
2002 	117	Clinton Portis, RB	DEN	33	0	364	11.0	2	66	3	22.8	0	0	16
2002 	118	Ricky Williams, RB	MIA	47	0	363	7.7	1	52	3	22.7	0	0	14
2002 	119	Curtis Martin, RB	NYJ	49	0	362	7.4	0	28	2	22.6	0	0	17
2002 	 	Jason McAddley, WR	ARI	25	0	362	14.5	1	42	6	40.2	0	0	18
