Year	RK	PLAYER	TEAM	REC	TAR	YDS	AVG	TD	LONG	20+	YDS/G	FUM	YAC	1DN
2006 	41	Jason Witten, TE	DAL	64	92	754	11.8	1	42	10	47.1	0	254	37
2006 	42	Derrick Mason, WR	BAL	68	110	750	11.0	2	38	7	46.9	1	142	45
2006 	43	Marty Booker, WR	MIA	55	90	747	13.6	6	52	7	53.4	0	278	36
2006 	44	Devery Henderson, WR	NO	32	54	745	23.3	5	76	14	57.3	0	205	28
2006 	45	Reggie Bush, RB	NO	88	119	742	8.4	2	74	5	46.4	0	710	32
2006 	46	Bryant Johnson, WR	ARI	40	73	740	18.5	4	58	14	46.3	0	241	30
2006 	47	Drew Bennett, WR	TEN	46	97	737	16.0	3	39	13	46.1	2	151	36
2006 	48	Chris Cooley, TE	WSH	57	94	734	12.9	6	66	12	45.9	0	413	33
2006 	49	Antonio Bryant, WR	SF	40	91	733	18.3	3	72	15	52.4	0	169	31
2006 	50	Ronald Curry, WR	OAK	62	90	727	11.7	1	39	8	45.4	0	205	40 
2006 	51	Donte' Stallworth, WR	PHI	38	78	725	19.1	5	84	14	60.4	0	208	30
2006 	51 	Deion Branch, WR	SEA	53	102	725	13.7	4	38	8	51.8	0	185	40
2006 	53	Brian Westbrook, RB	PHI	77	111	699	9.1	4	52	9	46.6	1	631	30
2006 	54	Wes Welker, WR	MIA	67	99	687	10.3	1	38	9	42.9	0	273	33
2006 	55	Arnaz Battle, WR	SF	59	84	686	11.6	3	56	4	42.9	1	245	36
2006 	56	Joe Horn, WR	NO	37	59	679	18.4	4	72	10	67.9	0	168	28
2006 	57	Chris Chambers, WR	MIA	59	150	677	11.5	4	46	9	42.3	0	191	36
2006 	58	Eric Parker, WR	SD	48	70	659	13.7	0	38	8	43.9	0	128	35
2006 	59	Travis Taylor, WR	MIN	57	87	651	11.4	3	36	11	40.7	2	197	29
2006 	60	Benjamin Watson, TE	NE	49	91	643	13.1	3	40	10	49.5	3	228	32 
2006 	60 	Matt Jones, WR	JAC	41	76	643	15.7	4	49	13	45.9	1	180	33
2006 	62	Randy McMichael, TE	MIA	62	96	640	10.3	3	24	5	40.0	0	302	35
2006 	63	Greg Jennings, WR	GB	45	104	632	14.0	3	75	10	45.1	1	269	30
2006 	64	Desmond Clark, TE	CHI	45	79	626	13.9	6	33	7	39.1	0	215	35
2006 	65	Nate Washington, WR	PIT	35	70	624	17.8	4	49	11	39.0	0	117	28
2006 	66	Jeremy Shockey, TE	NYG	66	114	623	9.4	7	25	2	41.5	0	192	37
2006 	67	Reggie Williams, WR	JAC	52	91	616	11.8	4	48	7	38.5	0	279	28
2006 	68	L.J. Smith, TE	PHI	50	80	611	12.2	5	65	9	38.2	0	312	29
2006 	69	D.J. Hackett, WR	SEA	45	67	610	13.6	4	47	9	43.6	0	206	33
2006 	70	Chris Henry, WR	CIN	36	76	605	16.8	9	71	9	46.5	0	172	27
2006 	71	Samie Parker, WR	KC	41	68	561	13.7	1	43	8	35.1	0	141	33
2006 	72	Eric Moulds, WR	HOU	57	78	557	9.8	1	29	6	34.8	1	212	33
2006 	73	Randy Moss, WR	OAK	42	95	553	13.2	3	51	6	42.5	0	117	29
2006 	74	Ernest Wilford, TE	JAC	36	73	524	14.6	2	41	6	32.8	1	125	27
2006 	75	Kevin Jones, RB	DET	61	78	520	8.5	2	26	5	43.3	1	542	27
2006 	76	Patrick Crayton, WR	DAL	36	48	516	14.3	4	53	7	32.3	1	193	28
2006 	77	Rod Smith, WR	DEN	52	94	512	9.8	3	20	1	32.0	2	146	33
2006 	78	LaDainian Tomlinson, RB	SD	56	80	508	9.1	3	51	4	31.8	0	544	22
2006 	79	Roddy White, WR	ATL	30	66	506	16.9	0	55	8	31.6	1	78	19
2006 	80	Cedrick Wilson, WR	PIT	37	69	504	13.6	1	38	5	33.6	1	107	25
2006 	81	Joe Jurevicius, WR	CLE	40	63	495	12.4	3	52	2	38.1	0	131	31
2006 	82	Frank Gore, RB	SF	61	86	485	8.0	1	39	4	30.3	1	459	20
2006 	83	Kevin Curtis, WR	STL	40	57	479	12.0	4	42	7	29.9	0	124	27
2006 	84	Mewelde Moore, RB	MIN	46	62	468	10.2	1	50	5	29.3	0	470	15
2006 	85	Tiki Barber, RB	NYG	58	80	465	8.0	0	28	2	29.1	0	483	23
2006 	86	Hank Baskett, WR	PHI	22	42	464	21.1	2	89	6	29.0	0	172	17
2006 	87	Bobby Wade, WR	TEN	33	58	461	14.0	2	25	8	28.8	0	161	22
2006 	88	Troy Williamson, WR	MIN	37	76	455	12.3	0	46	6	32.5	0	179	22
2006 	89	Vincent Jackson, WR	SD	27	55	453	16.8	6	55	7	28.3	0	73	19
2006 	90	Ladell Betts, RB	WSH	53	64	445	8.4	1	34	4	27.8	2	474	22 
2006 	91	Keenan McCardell, WR	SD	36	51	437	12.1	0	28	3	31.2	1	75	24
2006 	92	Michael Jenkins, WR	ATL	39	83	436	11.2	7	34	4	27.3	0	93	22
2006 	92 	Maurice Jones-Drew, RB	JAC	46	62	436	9.5	2	51	5	27.3	0	426	16
2006 	94	Ashley Lelie, WR	ATL	28	68	430	15.4	1	51	6	28.7	0	68	21
2006 	95	Doug Gabriel, WR	OAK/NE	30	55	428	14.3	3	45	6	28.5	1	164	18
2006 	96	Josh Reed, WR	BUF	34	48	410	12.1	2	52	6	31.5	0	152	21
2006 	96 	Larry Johnson, RB	KC	41	67	410	10.0	2	78	4	25.6	0	455	21
2006 	98	Michael Pittman, RB	TB	47	74	405	8.6	0	25	3	25.3	0	314	15
2006 	99	Peerless Price, WR	BUF	49	77	402	8.2	3	25	3	25.1	1	130	20
2006 	100	Demetrius Williams, WR	BAL	22	44	396	18.0	2	77	9	24.8	0	122	18 
2006 	101	Heath Miller, TE	PIT	34	55	393	11.6	5	87	3	24.6	0	187	21
2006 	102	Jermaine Wiggins, TE	MIN	46	66	386	8.4	1	24	4	24.1	1	127	19
2006 	103	Terrance Copper, WR	NO	23	42	385	16.7	3	48	9	25.7	2	91	18
2006 	104	Troy Brown, WR	NE	43	75	384	8.9	4	23	2	24.0	0	184	28
2006 	104	Brandon Jones, WR	TEN	27	56	384	14.2	4	53	5	24.0	0	77	21
2006 	106	Marcus Robinson, WR	MIN	29	58	381	13.1	4	40	7	38.1	2	108	20
2006 	107	Ben Utecht, TE	IND	37	53	377	10.2	0	26	2	25.1	1	178	18
2006 	108	Ahman Green, RB	GB	46	63	373	8.1	1	20	1	26.6	2	421	14
2006 	109	Bo Scaife, TE	TEN	29	57	370	12.8	2	34	6	26.4	1	151	18
2006 	110	Dallas Clark, TE	IND	30	58	367	12.2	4	40	6	30.6	0	131	22 
2006 	111	Brandon Lloyd, WR	WSH	23	56	365	15.9	0	52	4	24.3	1	63	15
2006 	112	Amani Toomer, WR	NYG	32	51	360	11.3	3	44	4	45.0	0	44	22
2006 	113	Ruvell Martin, WR	GB	21	42	358	17.0	1	36	7	27.5	0	108	16
2006 	114	Drew Carter, WR	CAR	28	51	357	12.8	3	42	5	25.5	0	77	14
2006 	115	Kevin Faulk, RB	NE	43	56	356	8.3	2	43	2	23.7	0	258	15
2006 	115	Michael Clayton, WR	TB	33	65	356	10.8	1	27	2	29.7	1	108	22
2006 	117	George Wrighster, TE	JAC	39	64	353	9.1	3	23	3	22.1	0	124	21
2006 	118	Owen Daniels, TE	HOU	34	50	352	10.4	5	33	4	25.1	0	182	21
2006 	119	Antwaan Randle El, WR	WSH	32	62	351	11.0	3	34	4	21.9	1	75	20
2006 	120	Greg Lewis, WR	PHI	24	37	348	14.5	2	45	4	21.8	1	80	20
