Year	RK	PLAYER	TEAM	REC	TAR	YDS	AVG	TD	LONG	20+	YDS/G	FUM	YAC	1DN
2007 	96 	Devery Henderson, WR	NO	20	43	409	20.5	3	54	8	25.6	0	86	16
2007 	98	Maurice Jones-Drew, RB	JAC	40	56	407	10.2	0	43	4	27.1	1	389	22
2007 	99	Jeff King, TE	CAR	46	81	406	8.8	2	29	3	25.4	2	139	25
2007 	100	Sidney Rice, WR	MIN	31	53	396	12.8	4	60	3	30.5	0	83	25 
2007 	101	Robert Ferguson, WR	MIN	32	62	391	12.2	1	71	5	26.1	0	114	19
2007 	101	Marcedes Lewis, TE	JAC	37	57	391	10.6	2	25	4	24.4	0	118	22
2007 	101	Greg Olsen, TE	CHI	39	66	391	10.0	2	31	6	27.9	0	158	19
2007 	104	Clinton Portis, RB	WSH	47	60	389	8.3	0	54	4	24.3	0	456	19
2007 	104	Benjamin Watson, TE	NE	36	49	389	10.8	6	35	7	32.4	1	114	21
2007 	104	Ronnie Brown, RB	MIA	39	46	389	10.0	1	43	5	55.6	0	384	18
2007 	107	Alex Smith, TE	TB	32	53	385	12.0	3	33	7	27.5	0	155	20
2007 	108	D.J. Hackett, WR	SEA	32	47	384	12.0	3	59	2	64.0	0	147	16
2007 	109	Kevin Faulk, RB	NE	47	61	383	8.1	1	23	1	23.9	1	340	20
2007 	110	Eric Johnson, TE	NO	48	64	378	7.9	2	22	2	27.0	1	138	19 
2007 	111	Drew Bennett, WR	STL	33	73	375	11.4	3	24	2	26.8	1	106	24
2007 	112	Kenny Watson, RB	CIN	52	68	374	7.2	0	43	2	23.4	1	465	12
2007 	113	Derek Hagan, WR	MIA	29	59	373	12.9	2	22	7	23.3	0	62	21
2007 	114	Ben Utecht, TE	IND	31	37	364	11.7	1	30	5	26.0	2	164	20
2007 	114	Joseph Addai, RB	IND	41	49	364	8.9	3	73	1	24.3	0	351	15
2007 	116	Roscoe Parrish, WR	BUF	35	58	352	10.1	1	47	2	22.0	0	128	19
2007 	117	Chris Henry, WR	CIN	21	38	343	16.3	2	52	4	42.9	0	46	14
2007 	118	Eric Moulds, WR	TEN	32	52	342	10.7	0	46	3	21.4	0	110	21
2007 	119	Keary Colbert, WR	CAR	32	70	332	10.4	0	43	2	27.7	1	107	16
2007 	120	Jerheme Urban, WR	ARI	22	38	329	15.0	2	42	7	32.9	0	77	16
