Year	RK	PLAYER	TEAM	REC	TAR	YDS	AVG	TD	LONG	20+	YDS/G	FUM	YAC	1DN
2003 	50	Ashley Lelie, WR	DEN	37	0	628	17.0	2	60	11	39.3	0	0	25 
2003 	51	Donald Driver, WR	GB	52	0	621	11.9	2	41	11	41.4	0	0	30
2003 	52	Ike Hilliard, WR	NYG	60	0	608	10.1	6	38	2	46.8	2	0	38
2003 	53	Keyshawn Johnson, WR	TB	45	0	600	13.3	3	39	9	60.0	0	0	33
2003 	53 	Rod Gardner, WR	WSH	59	0	600	10.2	5	35	7	37.5	1	0	30
2003 	55	Randy McMichael, TE	MIA	49	0	598	12.2	2	46	8	37.4	0	0	29
2003 	56	Michael Pittman, RB	TB	75	0	597	8.0	2	68	5	37.3	2	0	21
2003 	57	Tai Streets, WR	SF	47	0	595	12.7	7	41	4	37.2	0	0	30
2003 	58	Josh Reed, WR	BUF	58	0	588	10.1	2	26	5	36.8	1	0	33
2003 	59	Dez White, WR	CHI	49	0	583	11.9	3	49	7	38.9	0	0	30
2003 	60	Jerome Pathon, WR	NO	44	0	578	13.1	4	40	8	36.1	1	0	27 
2003 	61	Andre Davis, WR	CLE	40	0	576	14.4	5	49	8	36.0	0	0	31
2003 	62	Todd Pinkston, WR	PHI	36	0	575	16.0	2	59	8	35.9	1	0	22
2003 	63	Tim Brown, WR	OAK	52	0	567	10.9	2	36	8	35.4	0	0	28
2003 	64	James Thrash, WR	PHI	49	0	558	11.4	1	51	5	34.9	0	0	24
2003 	65	Alge Crumpler, TE	ATL	44	0	552	12.5	3	63	8	34.5	1	0	26
2003 	66	Antonio Bryant, WR	DAL	39	0	550	14.1	2	54	9	34.4	0	0	27
2003 	67	Marcus Pollard, TE	IND	40	0	541	13.5	3	70	5	38.6	1	0	25
2003 	68	Jeremy Shockey, TE	NYG	48	0	535	11.1	2	46	6	59.4	1	0	29
2003 	69	Kelly Campbell, WR	MIN	25	0	522	20.9	4	72	9	34.8	1	0	15
2003 	70	Robert Ferguson, WR	GB	38	0	520	13.7	4	47	7	34.7	0	0	25 
2003 	71	Freddie Jones, TE	ARI	55	0	517	9.4	3	34	5	32.3	0	0	19
2003 	72	Deuce McAllister, RB	NO	69	0	516	7.5	0	39	2	32.3	0	0	22
2003 	72 	Quincy Morgan, WR	CLE	38	0	516	13.6	3	71	5	32.3	0	0	22
2003 	74	David Givens, WR	NE	34	0	510	15.0	6	57	9	39.2	0	0	24
2003 	75	Drew Bennett, WR	TEN	32	0	504	15.8	4	48	9	42.0	0	0	27
2003 	76	Freddie Mitchell, WR	PHI	35	0	498	14.2	2	39	7	31.1	0	0	23
2003 	77	Dane Looker, WR	STL	47	0	495	10.5	3	41	5	30.9	1	0	27
2003 	78	Richie Anderson, FB	DAL	69	0	493	7.1	4	37	5	32.9	1	0	21
2003 	79	Itula Mili, TE	SEA	46	0	492	10.7	4	46	5	30.8	0	0	28
2003 	80	Troy Edwards, WR	JAC	35	0	487	13.9	3	84	3	37.5	0	0	22
2003 	81	Donte' Stallworth, WR	NO	25	0	485	19.4	3	76	6	44.1	1	0	19
2003 	82	Troy Brown, WR	NE	40	0	472	11.8	4	82	4	39.3	0	0	18
2003 	83	Tiki Barber, RB	NYG	69	0	461	6.7	1	36	3	28.8	3	0	26
2003 	84	Corey Bradford, WR	HOU	24	0	460	19.2	4	78	8	28.8	0	0	16
2003 	85	Troy Walters, WR	IND	36	0	456	12.7	3	46	5	30.4	0	0	25
2003 	86	Nate Burleson, WR	MIN	29	0	455	15.7	2	52	7	28.4	1	0	17
2003 	87	Marcus Robinson, WR	BAL	31	0	451	14.5	6	50	7	30.1	0	0	23
2003 	88	Az-Zahir Hakim, WR	DET	49	0	449	9.2	4	28	2	32.1	2	0	27
2003 	89	Kevin Faulk, RB	NE	48	0	440	9.2	0	27	5	29.3	1	0	20
2003 	90	Bryant Johnson, WR	ARI	35	0	438	12.5	1	54	4	29.2	1	0	20 
2003 	91	Jed Weaver, TE	SF	35	0	437	12.5	1	30	5	27.3	1	0	20
2003 	92	Jerald Sowell, FB	NYJ	47	0	436	9.3	1	44	4	27.3	0	0	27
2003 	92 	Boo Williams, TE	NO	41	0	436	10.6	5	31	4	27.3	0	0	25
2003 	94	Mikhael Ricks, TE	DET	37	0	434	11.7	2	38	6	27.1	0	0	24
2003 	95	Desmond Clark, TE	CHI	44	0	433	9.8	2	31	4	28.9	2	0	23
2003 	96	Charles Lee, WR	TB	33	0	432	13.1	2	72	5	54.0	0	0	18
2003 	97	Dante Hall, WR	KC	40	0	423	10.6	1	67	6	26.4	0	0	16
2003 	98	Daniel Graham, TE	NE	38	0	409	10.8	4	38	8	29.2	0	0	21
2003 	99	Jabar Gaffney, WR	HOU	34	0	402	11.8	2	33	4	25.1	0	0	21
2003 	100	Jimmy Kleinsasser, TE	MIN	46	0	401	8.7	4	19	0	25.1	0	0	23 
2003 	101	Bill Schroeder, WR	DET	36	0	397	11.0	2	26	5	24.8	0	0	24
2003 	102	Cedrick Wilson, WR	SF	35	0	396	11.3	2	29	6	24.8	1	0	24
2003 	103	Ricky Proehl, WR	CAR	27	0	389	14.4	4	66	6	24.3	0	0	15
2003 	 	Antonio Gates, TE	SD	24	0	389	16.2	2	48	7	25.9	1	0	19
2003 	105	Charlie Garner, RB	OAK	48	0	386	8.0	1	46	3	27.6	0	0	15
2003 	106	Duce Staley, RB	PHI	36	0	382	10.6	2	52	4	23.9	1	0	19
2003 	107	Erron Kinney, TE	TEN	41	0	381	9.3	3	28	2	23.8	1	0	22
2003 	108	Fred Taylor, RB	JAC	48	0	370	7.7	1	60	2	23.1	1	0	16
2003 	109	Brian Finneran, WR	ATL	26	0	368	14.2	2	38	4	30.7	0	0	21
2003 	110	Ahman Green, RB	GB	50	0	367	7.3	5	27	4	22.9	0	0	19 
2003 	111	Antwaan Randle El, WR	PIT	37	0	364	9.8	1	32	4	22.8	0	0	21
2003 	112	Jerry Porter, WR	OAK	28	0	361	12.9	1	35	5	36.1	1	0	21
2003 	 	David Terrell, WR	CHI	43	0	361	8.4	1	35	4	22.6	1	0	19
2003 	114	Darnerien McCants, WR	WSH	27	0	360	13.3	6	32	7	24.0	0	0	22
2003 	115	Derrius Thompson, WR	MIA	26	0	359	13.8	0	31	5	22.4	0	0	19
2003 	116	Anthony Becht, TE	NYJ	40	0	356	8.9	4	29	2	22.3	1	0	26
2003 	117	Billy Miller, TE	HOU	40	0	355	8.9	3	25	5	22.2	0	0	18
2003 	118	Ricky Williams, RB	MIA	50	0	351	7.0	1	59	3	21.9	3	0	11
2003 	 	Domanick Williams, RB	HOU	47	0	351	7.5	0	17	0	25.1	2	0	15
2003 	120	Jason Witten, TE	DAL	35	0	347	9.9	1	36	1	23.1	0	0	18 	
