Year	RK	PLAYER	TEAM	REC	TAR	YDS	AVG	TD	LONG	20+	YDS/G	FUM	YAC	1DN
2010 	54	Zach Miller, TE	OAK	60	91	685	11.4	5	43	11	45.7	1	271	36
2010 	55	James Jones, WR	GB	50	87	679	13.6	5	66	8	42.4	3	301	33
2010 	56	Tony Gonzalez, TE	ATL	70	111	656	9.4	6	34	5	41.0	0	181	39
2010 	57	Austin Collie, WR	IND	58	71	649	11.2	8	73	9	72.1	1	296	32
2010 	58	Robert Meachem, WR	NO	44	66	638	14.5	5	55	10	39.9	0	129	27
2010 	59	Jacob Tamme, TE	IND	67	93	631	9.4	4	30	5	39.4	0	310	35
2010 	60	Eddie Royal, WR	DEN	59	105	627	10.6	3	41	8	39.2	1	381	32 
2010 	61	Nate Burleson, WR	DET	55	86	625	11.4	6	58	8	44.6	2	296	32
2010 	62	Kevin Walter, WR	HOU	51	80	621	12.2	5	35	8	38.8	0	134	33
2010 	63	Brandon Gibson, WR	STL	53	91	620	11.7	2	41	6	44.3	0	211	33
2010 	64	Brian Hartline, WR	MIA	43	73	615	14.3	1	54	10	51.3	1	221	27
2010 	65	Louis Murphy, WR	OAK	41	78	609	14.9	2	70	10	43.5	2	215	27
2010 	66	Arian Foster, RB	HOU	66	84	604	9.2	2	50	6	37.8	0	613	34
2010 	67	Jordan Shipley, WR	CIN	52	75	600	11.5	3	64	7	40.0	0	202	30
2010 	68	Todd Heap, TE	BAL	40	64	599	15.0	5	65	7	46.1	1	240	30
2010 	69	LeSean McCoy, RB	PHI	78	90	592	7.6	2	40	6	39.5	1	738	31
2010 	70	Jordy Nelson, WR	GB	45	64	582	12.9	2	80	7	36.4	1	257	25 
2010 	71	Lee Evans, WR	BUF	37	82	578	15.6	4	54	9	44.5	2	127	26
2010 	72	Jason Avant, WR	PHI	51	76	573	11.2	1	34	8	35.8	0	187	31
2010 	73	Donald Driver, WR	GB	51	84	565	11.1	4	61	6	37.7	1	180	29
2010 	74	Aaron Hernandez, TE	NE	45	64	563	12.5	6	46	9	40.2	0	297	27
2010 	75	Jacoby Jones, WR	HOU	51	79	562	11.0	3	47	6	37.5	1	229	31
2010 	75 	Mike Sims-Walker, WR	JAC	43	79	562	13.1	7	39	11	40.1	1	134	33
2010 	77	Earl Bennett, WR	CHI	46	70	561	12.2	3	48	7	40.1	1	212	27
2010 	77 	Dez Bryant, WR	DAL	45	72	561	12.5	6	46	8	46.8	0	208	27
2010 	79	Ray Rice, RB	BAL	63	82	556	8.8	1	34	4	34.8	0	569	23
2010 	79 	Tony Moeaki, TE	KC	47	72	556	11.8	3	34	6	37.1	0	187	31
2010 	81	Steve Smith, WR	CAR	46	102	554	12.0	2	39	7	39.6	2	221	24
2010 	82	Matt Forte, RB	CHI	51	70	547	10.7	3	89	7	34.2	3	466	21
2010 	83	Rob Gronkowski, TE	NE	42	59	546	13.0	10	28	11	34.1	1	187	30
2010 	84	Kevin Boss, TE	NYG	35	69	531	15.2	5	54	9	35.4	1	237	22
2010 	85	Visanthe Shiancoe, TE	MIN	47	80	530	11.3	2	33	8	33.1	0	172	21
2010 	85 	Roy Williams, WR	DAL	37	64	530	14.3	5	63	11	35.3	3	217	25
2010 	87	Steve Smith, WR	NYG	48	75	529	11.0	3	45	4	58.8	0	109	29
2010 	88	Anthony Fasano, TE	MIA	39	59	528	13.5	4	31	9	35.2	0	207	29
2010 	89	Darren Sproles, RB	SD	59	75	520	8.8	2	57	3	32.5	0	489	25
2010 	90	Joel Dreessen, TE	HOU	36	55	518	14.4	4	43	9	32.4	1	175	24 
2010 	91	Patrick Crayton, WR	SD	28	42	514	18.4	1	49	9	57.1	0	220	24
2010 	92	Heath Miller, TE	PIT	42	67	512	12.2	2	36	6	36.6	1	204	24
2010 	93	Brent Celek, TE	PHI	42	78	511	12.2	4	65	8	31.9	0	233	23
2010 	94	David Gettis, WR	CAR	37	67	508	13.7	3	88	8	33.9	0	163	24
2010 	95	Darren McFadden, RB	OAK	47	61	507	10.8	3	67	4	39.0	1	544	21
2010 	96	Michael Jenkins, WR	ATL	41	73	505	12.3	2	43	6	45.9	0	81	29
2010 	97	Ben Obomanu, WR	SEA	30	50	494	16.5	4	87	7	32.9	0	182	17
2010 	98	Jahvid Best, RB	DET	58	80	487	8.4	2	75	5	30.4	0	549	16
2010 	99	Mohamed Massaquoi, WR	CLE	36	75	483	13.4	2	41	7	32.2	1	132	24
2010 	100	Peyton Hillis, RB	CLE	61	77	477	7.8	2	47	4	29.8	0	453	25 
2010 	101	Devin Hester, KR	CHI	40	73	475	11.9	4	39	4	29.7	0	222	23
2010 	102	Owen Daniels, TE	HOU	38	67	471	12.4	2	31	8	42.8	0	276	25
2010 	 	Jermaine Gresham, TE	CIN	52	83	471	9.1	4	27	5	31.4	2	354	25
2010 	104	Jacoby Ford, WR	OAK	25	53	470	18.8	2	52	8	29.4	0	95	19
2010 	105	Jamaal Charles, RB	KC	45	66	468	10.4	3	31	7	29.3	1	427	21
2010 	 	Brandon LaFell, WR	CAR	38	75	468	12.3	1	44	4	33.4	0	137	23
2010 	107	Devery Henderson, WR	NO	34	61	464	13.6	1	57	6	29.0	0	137	21
2010 	108	Frank Gore, RB	SF	46	73	452	9.8	2	41	6	41.1	1	472	16
2010 	109	Felix Jones, RB	DAL	48	52	450	9.4	1	71	7	28.1	1	562	16
2010 	110	Jerricho Cotchery, WR	NYJ	41	87	433	10.6	2	49	3	30.9	0	119	26 
2010 	111	Brandon Tate, WR	NE	24	46	432	18.0	3	65	8	27.0	1	112	14
2010 	112	Jeremy Shockey, TE	NO	41	59	408	10.0	3	31	3	31.4	0	120	22
2010 	113	Greg Olsen, TE	CHI	41	70	404	9.9	5	39	3	25.3	2	168	22
2010 	114	Roscoe Parrish, WR	BUF	33	53	400	12.1	2	37	8	50.0	1	121	20
2010 	115	T.J. Houshmandzadeh, WR	BAL	30	58	398	13.3	3	56	6	24.9	1	89	19
2010 	116	Arrelious Benn, WR	TB	25	39	395	15.8	2	64	5	26.3	1	161	17
2010 	117	Randy Moss, WR	TEN/MIN/NE	28	63	393	14.0	5	37	6	24.6	0	70	20
2010 	118	Daniel Fells, TE	STL	41	65	391	9.5	2	36	4	24.4	0	261	24
2010 	119	Deon Butler, WR	SEA	36	70	385	10.7	4	63	6	29.6	0	116	20
2010 	120	Steven Jackson, RB	STL	46	62	383	8.3	0	49	4	23.9	0	385	15
2010 	121	Danny Woodhead, RB	NE/NYJ	34	44	379	11.1	1	50	3	27.1	0	318	15
2010 	122	Tony Scheffler, TE	DET	45	72	378	8.4	1	25	2	25.2	1	145	24
2010 	123	Emmanuel Sanders, WR	PIT	28	49	376	13.4	2	35	6	28.9	0	67	18
2010 	124	Knowshon Moreno, RB	DEN	37	48	372	10.1	3	45	5	28.6	0	373	15
2010 	125	Legedu Naanee, WR	SD	23	46	371	16.1	1	59	5	37.1	1	92	20
2010 	126	LaDainian Tomlinson, RB	NYJ	52	79	368	7.1	0	21	2	24.5	1	357	19
2010 	127	Darrius Heyward-Bey, WR	OAK	26	65	366	14.1	1	69	5	24.4	0	103	17
2010 	128	Jared Cook, TE	TEN	29	45	361	12.4	1	36	6	22.6	0	156	18
2010 	129	Jimmy Graham, TE	NO	31	43	356	11.5	5	52	3	23.7	1	143	21
2010 	130	Blair White, WR	IND	36	59	355	9.9	5	33	3	27.3	0	75	24 
2010 	 	Cadillac Williams, RB	TB	46	64	355	7.7	1	20	1	22.2	0	332	18
2010 	132	Brandon Stokley, WR	SEA	31	43	354	11.4	0	36	2	32.2	0	101	23
2010 	133	David Nelson, WR	BUF	31	48	353	11.4	3	37	4	23.5	0	77	19
2010 	134	Dallas Clark, TE	IND	37	53	347	9.4	3	50	3	57.8	0	133	21
2010 	135	Chansi Stuckey, WR	CLE	40	63	346	8.7	0	25	2	21.6	2	199	21
2010 	136	Andre Caldwell, WR	CIN	25	37	345	13.8	0	53	4	23.0	0	109	16
2010 	137	Laurent Robinson, WR	STL	34	74	344	10.1	2	32	4	24.6	0	99	19
2010 	138	Brandon Jackson, RB	GB	43	50	342	8.0	1	37	2	21.4	0	374	18
2010 	139	Adrian Peterson, RB	MIN	36	50	341	9.5	1	34	5	22.7	0	343	17
2010 	140	Marcel Reece, FB	OAK	25	43	333	13.3	3	73	4	20.8	0	303	12 
2010 	141	Delanie Walker, TE	SF	29	44	331	11.4	0	38	5	23.6	1	158	13
2010 	142	Evan Moore, TE	CLE	16	26	322	20.1	1	49	7	26.8	1	95	11
2010 	143	Bo Scaife, TE	TEN	36	52	318	8.8	4	30	4	22.7	2	115	17
2010 	 	John Carlson, TE	SEA	31	58	318	10.3	1	37	4	21.2	0	113	12
2010 	145	Maurice Jones-Drew, RB	JAC	34	44	317	9.3	2	75	2	22.6	0	319	11
2010 	146	Fred Davis, TE	WSH	21	29	316	15.0	3	71	4	19.8	0	177	11
2010 	147	Ahmad Bradshaw, RB	NYG	47	58	314	6.7	0	18	0	19.6	0	380	18
2010 	148	Mike Goodson, RB	CAR	40	57	310	7.8	0	32	4	19.4	0	370	15
2010 	 	Brian Robiskie, WR	CLE	29	50	310	10.7	3	46	4	22.1	0	56	12
2010 	150	Keiland Williams, RB	WSH	39	58	309	7.9	2	36	3	20.6	1	316	11 
2010 	151	Andre Roberts, WR	ARI	24	49	307	12.8	2	74	4	20.5	1	116	10
2010 	152	Danario Alexander, WR	STL	20	37	306	15.3	1	46	4	38.3	0	121	12
2010 	 	Mark Clayton, WR	STL	23	42	306	13.3	2	39	5	61.2	0	97	15
2010 	154	Jason Snelling, RB	ATL	44	51	303	6.9	3	28	1	21.6	1	268	11
2010 	155	Jermichael Finley, TE	GB	21	26	301	14.3	1	34	7	60.2	0	103	12
2010 	156	Harry Douglas, WR	ATL	22	52	294	13.4	1	46	4	18.4	0	125	15
2010 	157	Josh Cribbs, WR	CLE	23	39	292	12.7	1	65	4	19.5	0	113	11
2010 	158	Early Doucet, WR	ARI	26	58	291	11.2	1	36	6	29.1	0	87	10
2010 	159	Demaryius Thomas, WR	DEN	22	39	283	12.9	2	31	5	28.3	1	139	15
2010 	160	Sidney Rice, WR	MIN	17	43	280	16.5	2	46	5	46.7	0	43	14
2010 	161	Jerome Simpson, WR	CIN	20	25	277	13.9	3	59	3	55.4	2	87	14
2010 	162	Justin Gage, WR	TEN	20	43	266	13.3	1	30	3	24.2	0	59	14
2010 	163	Dante Rosario, TE	CAR	32	59	264	8.3	0	26	2	16.5	0	133	15
2010 	164	Seyi Ajirotutu, WR	SD	13	23	262	20.2	2	55	5	26.2	0	70	12
2010 	165	Martellus Bennett, TE	DAL	33	48	260	7.9	0	32	1	16.3	1	175	12
2010 	166	Craig Davis, WR	SD	21	39	259	12.3	1	49	3	37.0	0	96	14
2010 	167	Antwaan Randle El, WR	PIT	22	39	253	11.5	0	34	3	15.8	0	49	15
2010 	168	Bernard Berrian, WR	MIN	28	54	252	9.0	0	30	3	18.0	0	80	14
2010 	 	Justin Forsett, RB	SEA	33	51	252	7.6	0	21	1	15.8	0	234	9
2010 	170	Micheal Spurlock, WR	TB	17	32	250	14.7	2	43	6	15.6	0	34	12 
2010 	171	Vincent Jackson, WR	SD	14	24	248	17.7	3	58	3	49.6	0	46	12
2010 	 	Jason Hill, WR	JAC	11	20	248	22.5	1	48	5	41.3	0	45	9
2010 	173	Chris Johnson, RB	TEN	44	57	245	5.6	1	25	1	15.3	1	242	9
2010 	174	Ronnie Brown, RB	MIA	33	42	242	7.3	0	24	2	15.1	0	219	13
2010 	175	Correll Buckhalter, RB	DEN	28	39	240	8.6	2	23	2	16.0	0	256	9
2010 	 	Greg Camarillo, WR	MIN	20	33	240	12.0	1	31	3	15.0	0	93	12
2010 	177	Sammie Stroughter, WR	TB	24	39	239	10.0	0	27	1	19.9	0	100	13
2010 	178	Andrew Quarless, TE	GB	21	33	238	11.3	1	23	3	18.3	1	116	13
2010 	179	Golden Tate, WR	SEA	21	38	227	10.8	0	52	2	20.6	0	114	8
2010 	180	Mike Sellers, FB	WSH	20	40	224	11.2	0	28	5	14.0	0	148	9 
2010 	181	Derek Hagan, WR	NYG	24	43	223	9.3	1	17	0	31.9	0	26	15
2010 	 	Rashad Jennings, RB	JAC	26	33	223	8.6	0	25	2	17.2	0	214	8
2010 	183	Randy McMichael, TE	SD	20	25	221	11.1	2	28	3	13.8	0	92	15
2010 	184	David Thomas, TE	NO	30	46	219	7.3	2	22	1	16.8	0	131	11
2010 	 	Damian Williams, WR	TEN	16	28	219	13.7	0	39	4	13.7	0	45	10
2010 	186	Mike Tolbert, FB	SD	25	29	216	8.6	0	28	2	14.4	0	196	8
2010 	 	Zach Miller, TE	JAC	20	26	216	10.8	1	52	1	14.4	0	104	10
2010 	188	Fred Jackson, RB	BUF	31	54	215	6.9	2	65	1	13.4	1	268	9
2010 	189	Chris Chambers, WR	KC	22	44	213	9.7	1	26	1	16.4	0	46	13
2010 	 	Donald Jones, WR	BUF	18	40	213	11.8	1	40	4	14.2	0	96	8 
2010 	191	Bryant Johnson, WR	DET	18	49	210	11.7	0	24	2	15.0	0	35	11
2010 	192	Dexter McCluster, WR	KC	21	39	209	10.0	1	31	2	19.0	0	173	11
2010 	193	Reggie Bush, RB	NO	34	43	208	6.1	1	20	2	26.0	0	204	10
2010 	194	Mewelde Moore, RB	PIT	26	31	205	7.9	0	29	3	13.7	0	212	10
2010 	 	Donald Brown, RB	IND	20	28	205	10.3	0	25	2	15.8	0	183	9
2010 	196	Pierre Thomas, RB	NO	29	29	201	6.9	0	23	2	33.5	0	249	9
2010 	197	Greg Lewis, WR	MIN	17	36	197	11.6	0	33	2	15.2	0	79	8
2010 	198	Michael Bush, RB	OAK	18	24	194	10.8	0	55	1	13.9	0	193	11
2010 	199	Cedric Benson, RB	CIN	28	38	178	6.4	1	24	1	11.1	0	193	9
2010 	200	Joey Galloway, WR	WSH	12	38	173	14.4	0	62	2	17.3	0	19	9
